000.wav,0.50276231270143,0.010442797479755753,255.91849765116382,562.3233191738204,212.939453125,0.008029513888888888,-713.7138249595138,118.18554257819521,83.0787985225868,70.43172596117711,55.11540701264906,40.23057385277508,27.369307928797127,17.251203638623675,10.061164340675596,5.864811506606703,3.399488743572534,2.2207506731254316,1.301262937288807,0.2466057887786833,-1.0266601761844552,-2.527682425310145,-3.9137877968949804,-4.985590650299747,-5.650111165981792,-5.827803971299508,000
000.wav,0.6081233428718003,0.010102020498401924,504.79616703869135,920.4803688230272,935.498046875,0.008572048611111112,-696.4788162892306,97.72389483720288,70.09069537661699,57.589070263436334,46.83306633291589,36.698982882464364,27.406470310556074,19.069032648860773,12.406603695696967,7.8910902163191,4.69490223423227,2.8393422315238586,1.7577055090697205,0.918054280839067,0.204583159400062,-0.5923948869479063,-1.4834183395626448,-2.455017410768844,-3.4225948727359756,-4.101969093515145,000
000.wav,0.521708984595268,0.0014157715627670904,170.76716648753037,188.38900903394048,196.19140625,0.013671875,-926.5160480214648,61.501202361596015,58.37403031218062,53.46466801786667,47.18234035610024,40.02075984523363,32.499019568435656,25.10684085168227,18.26061887813982,12.27286182194515,7.334843036216337,3.5113673122729647,0.7470898134054405,-1.115422592720094,-2.3060254016105883,-3.087810817767347,-3.713469975520523,-4.38484047481958,-5.223881965803731,-6.261169113774463,000
000.wav,0.5743178374367234,0.0018346844511242671,390.33416657406303,758.2840159121965,608.9111328125,0.016927083333333332,-829.051366114697,55.27306775534393,35.198235193255734,33.750353223013775,29.892925177850138,26.962963965133874,23.470041977027275,20.221823269875998,16.916750402737794,13.869617064873848,10.976944703392876,8.381206111341108,6.027321074500485,3.982779809046573,2.1994481973283744,0.6958274059084011,-0.5785262699580195,-1.6246193812786942,-2.4835606117132314,-3.1561230432208216,000
000.wav,0.4884855281872506,0.004989333594173289,260.7117485018999,503.4741218291002,356.494140625,0.006890190972222222,-787.702857985501,82.9529740391285,61.6332143391821,58.31189761644747,52.05767776378109,46.326955889172396,39.767040362919936,33.33061903491276,26.85573371261733,20.783265623117245,15.117354065885621,10.086943863324857,5.7000076118983065,2.0636202863412176,-0.8537328918356754,-3.0407653309270133,-4.580346180709982,-5.529635026883658,-6.005210753151255,-6.097363193926132,000
001.wav,0.45571058084827715,0.0005663763949401354,619.6459412852113,848.6064153516797,1348.2177734375,0.016438802083333332,-946.4286610703164,72.69198699082398,43.08542233739186,37.961576104296476,31.868994223377058,26.180309158017295,21.191056914792433,16.856374497339246,12.78042079844247,9.546746776667296,6.611577544149764,4.387262340205172,2.7667882265329715,1.6966254332712245,1.3404893695297764,1.6445523294932214,2.6471403947471566,4.280417188742749,6.064927183181869,7.563442392201446,001
001.wav,0.6097547661042511,0.003495869312692435,317.2243317369397,571.5764817212971,564.6484375,0.009548611111111112,-818.218018888772,74.89656163132726,53.43699434932515,49.927397588747134,43.74896688738471,38.37404526248278,32.65004608082857,27.37314409916793,22.401495151982672,17.926888394881825,13.970321923713598,10.613142913662493,7.984856701922508,6.122706225856965,5.075063280409938,4.669399923140357,4.717232821141261,4.849381982556265,4.790850513694178,4.247426644303904,001
001.wav,0.3588717040312573,2.755783315028191e-05,657.9514020236434,971.6732097441727,1210.64453125,0.025499131944444444,-1057.672818773498,78.985035958907,47.537348687886976,32.64375741096873,22.108093074931915,13.113647602529536,6.255175913108658,1.5068722103605525,-2.530346339101271,-5.233767911486823,-6.681681026620121,-7.376865408266854,-7.713469226256259,-7.448595917474299,-5.677664235689475,-1.857238530473392,3.4022056873985864,8.274376195573742,10.431175796647063,9.01276927417548,001
001.wav,0.22611770292838873,2.71731858878971e-05,451.68338177497884,591.448047963619,460.5712890625,0.030436197916666668,-1064.504668473295,85.803247336152,63.50333497136491,36.87548363010434,14.541633513302056,0.31773615331940774,-6.810896798495306,-9.872195156988937,-11.296277614203735,-12.079352298024519,-12.130228382342779,-10.754175279750122,-7.145313961646128,-1.1861119011265384,5.812862822672026,11.336128656389196,13.079574170532696,10.531440166965098,5.346715764651081,0.18463704886704704,001
001.wav,0.29217373304353034,4.252485523076077e-05,571.1961785256127,876.2734604244647,915.1611328125,0.022677951388888888,-1053.088837848071,94.36986160279076,63.01303837278696,37.65635710233718,19.18541889293228,6.888173542739204,0.8382067618195044,-2.020066627209705,-3.6561073109883164,-5.536266463054664,-7.33949029394314,-7.373497737876821,-5.063553685439459,-0.5149525366332023,4.538138534188911,7.202118308239248,5.670986613094992,0.4341275049087525,-5.6121898931266,-9.296611226464913,001
002.wav,0.3800871799707932,0.007757278562714494,1007.3467715813092,1143.245199936426,1692.7490234375,0.05262586805555555,-613.8343098868002,117.52688909084411,17.445177505572847,-2.751067587240599,3.2420038134870035,2.163554210693165,-12.910810962639951,-22.760228441532867,-16.996746333006627,0.9494733911519311,16.771970726006586,19.302113500166545,8.103547428059798,-6.879285910233597,-12.164716528876328,-5.60809877233553,2.4481127865365586,5.5296282193110065,3.450249073244137,-4.678692292872537,002
002.wav,0.3468086892167503,0.02944656617602096,867.689794687017,725.3706571136544,1148.4375,0.052300347222222224,-448.7320056390792,213.55356540433706,-32.929862586389056,-64.40517894662734,-12.764567503196742,-14.90424931626937,-14.324343050365124,13.693393575623695,17.099807086587838,4.380025734281978,-1.0545661030110525,-7.815810017838924,-9.753120868437833,-1.2396016238381478,1.018689086577116,-5.930631783192421,-8.406025432018886,-1.8965834563973034,4.760473825458187,1.1201264616329591,002
002.wav,0.46837196034515904,0.006376753462031406,652.8932299376361,667.3886025841888,864.9169921875,0.043619791666666664,-588.7615588866406,211.36044747037707,1.8845364374889653,-20.31810509686507,2.4079348407242835,5.491528112572693,6.456277325732269,-4.040974271120915,-18.747234577563972,-15.021761609156048,-6.474090888430841,3.617019388754987,11.418274826388433,4.147801342311505,-1.6614939587396336,2.453086329250497,-1.5018104935948253,-7.790532588461482,-3.38297130981669,1.702015050266573,002
002.wav,0.3409718733096118,0.004599819889292502,660.0973756723611,956.9595314564144,1123.3154296875,0.030870225694444444,-643.1794517043928,162.74105882420804,28.575596932410594,19.900934316029513,30.823861337052943,14.80359758198825,-14.458806967529206,-38.01106048714412,-34.080104619557225,-2.430678309100063,21.866705139559794,22.499702592049776,6.065789871201103,-14.15892821691833,-19.943592234390373,-7.124581240522428,5.719589133921552,2.1799821303000595,-5.778233348827666,1.0894761627309404,002
003.wav,0.5409334739704503,0.0030373256261816326,194.07754586262791,477.72633943661316,143.5546875,0.007649739583333333,-862.5472707286622,93.13777946057044,69.33438203219754,59.634413380633205,51.76332916022084,44.17188348197848,36.86719512556127,30.141267445672806,23.768588435364407,18.5146204586143,13.934085841108436,10.027578024181343,7.133941185804937,5.017010116064452,3.4246125601394035,2.2398842517147113,1.2005590847252747,0.2757082763176542,-0.674658693768976,-1.7700985345494697,003
003.wav,0.5798140669551932,0.004603664454452665,186.7171920831715,414.2636687438461,184.228515625,0.006510416666666667,-772.4011591525091,66.11188946265428,46.80446514980408,44.9367711846719,41.65558176472435,38.3292283008269,35.05672768239266,31.347577524325857,27.805012669057987,24.131241648652313,20.56226957645171,17.141499119282017,13.812432276938145,10.79150805277481,7.921137732418941,5.391653877741498,3.086853703261903,1.0736528486217523,-0.6709095365608777,-2.1884513709422806,003
003.wav,0.6274842284347559,0.007608643343218775,146.52021005171073,319.3108055810925,145.947265625,0.008409288194444444,-772.7601804527451,94.18076929586596,69.53755414662942,60.59529049268281,54.49726566394061,46.553643276140185,38.35634846464192,30.857226418351193,23.677945795314045,17.054770155636447,11.75348228409259,7.202185604591951,3.7411245830588467,1.198123824017885,-0.5966259970956573,-1.829223002329012,-2.67588205886852,-3.307121506905356,-3.901901195337541,-4.514125457610115,003
003.wav,0.5799759441134268,0.0036122785439695066,364.9821686641652,578.0457475534156,751.26953125,0.009494357638888888,-763.9229122843095,62.25555752950335,42.22950521251147,40.86195917176841,37.11209403288615,34.3077183872243,30.944309158548972,27.810201423227483,24.57891452250777,21.536178636903795,18.548296093536585,15.728607641416719,12.996149584582842,10.400189008270509,7.8871888638817005,5.485520401896327,3.1692294910214227,0.974640725072051,-1.091279416685734,-2.9740953703766047,003
003.wav,0.3476329298342356,8.297726722334611e-05,634.1052541810345,939.6000050861029,1202.2705078125,0.024034288194444444,-1014.8143552001953,62.91470932977208,37.346261631198836,28.53156737872503,17.357091202062684,8.848387173155173,2.502121437841474,-0.7431788207731044,-1.7412225717489944,-1.040757575158405,0.4502949218401507,2.3380814478807332,4.298173442181205,6.253974519968326,7.983198750931984,9.236745967902328,9.662661695442246,9.062567460654096,7.429444485533899,5.0619056220904675,003
004.wav,0.5894425095091171,0.0030750781960820405,458.6268724532799,624.487296744,1046.7529296875,0.007975260416666666,-829.0220473378413,86.06630915742734,64.3227723980048,60.1994674028203,52.90586854357171,46.0762810697112,38.524412666790305,31.339927341801847,24.460966942291293,18.38494453213171,13.123398466992406,8.857084615808066,5.489132541235995,2.9739112735995796,1.1012267289152606,-0.2907525993656588,-1.4185134906316352,-2.4070391624203733,-3.3633460283430074,-4.296537520119797,004
004.wav,0.4519085875775367,0.0003100898476079358,526.4953540186198,890.601805418522,800.3173828125,0.0224609375,-976.5927650707007,62.3294528597633,38.31991543448984,31.52658775728697,22.065435604585055,14.299592040174357,7.414018274461849,2.4778609980534676,-0.8710528618794121,-2.54232827654422,-2.906400395605251,-2.091426773810583,-0.4509486381613494,1.725919585645885,3.9809624763548572,5.917248630271072,7.1372240623180305,7.430768293419443,6.725928433130505,5.173673796052611,004
004.wav,0.333451986301852,1.211932664661603e-05,652.4275589268327,884.466148839228,1265.673828125,0.025282118055555556,-1071.5546661257326,65.06563543216652,47.365461357312334,36.12545716770232,23.118694662889805,11.804998418398647,2.42819081620001,-4.265353013103881,-8.455568235934413,-10.256312198997641,-10.218619215500027,-8.901597993240934,-6.850444796695184,-4.240367230088502,-1.0924093512619697,2.4668285160785315,5.88928235183335,8.400297059624616,9.36259123732659,8.654673911691441,004
004.wav,0.4831742854019526,0.0008157707141214019,298.6252972669095,504.0961741208911,326.5869140625,0.021430121527777776,-985.6294549723445,51.43021200917347,47.05892424572566,40.741982151510804,33.564447089369736,26.487214899393027,20.110119345905428,14.638080659357875,10.033007341851402,6.241281016585276,3.35647255110802,1.6232746820745223,1.2843715277574552,2.3642132715632007,4.522467248119783,7.074920636546458,9.190474171293623,10.178078968881977,9.727906895118869,7.992707147730006,004
